Word,Valence,Arousal,Dominance,Category,Flair,Stanza
wings,0.063,0.6679999999999999,0.15,,POSITIVE,NEUTRAL
assigned,0.057999999999999996,0.6709999999999999,0.151,,POSITIVE,NEUTRAL
dansed,0.057999999999999996,0.67,0.154,,POSITIVE,NEUTRAL
registered,0.064,0.6709999999999999,0.151,,POSITIVE,NEUTRAL
chances,0.062,0.67,0.155,,POSITIVE,NEUTRAL
specifying,0.057999999999999996,0.67,0.151,,POSITIVE,NEUTRAL
ed,0.059000000000000004,0.675,0.154,,POSITIVE,NEUTRAL
matches,0.057,0.667,0.151,,POSITIVE,NEUTRAL
siucide,0.059000000000000004,0.6709999999999999,0.157,,POSITIVE,NEUTRAL
illegitimately,0.063,0.6659999999999999,0.158,,NEGATIVE,NEUTRAL
overnight,0.06,0.674,0.151,,POSITIVE,NEUTRAL
feaces,0.055999999999999994,0.667,0.157,,POSITIVE,NEUTRAL
creating,0.057999999999999996,0.6709999999999999,0.158,,POSITIVE,NEUTRAL
choclale,0.062,0.6729999999999999,0.155,,POSITIVE,NEUTRAL
mamba,0.057,0.6729999999999999,0.152,,NEGATIVE,NEUTRAL
dinning,0.064,0.67,0.153,,NEGATIVE,NEUTRAL
askad,0.063,0.67,0.159,,POSITIVE,NEUTRAL
bribed,0.057,0.6729999999999999,0.158,,NEGATIVE,NEUTRAL
corridors,0.065,0.667,0.156,,NEGATIVE,NEUTRAL
shima,0.062,0.6709999999999999,0.16,,POSITIVE,NEUTRAL
iii,0.059000000000000004,0.6679999999999999,0.16,,POSITIVE,NEUTRAL
chipata,0.065,0.6659999999999999,0.159,,POSITIVE,NEUTRAL
mysteriously,0.057,0.667,0.151,,POSITIVE,NEUTRAL
kafue,0.057999999999999996,0.6729999999999999,0.157,,POSITIVE,NEUTRAL
bits,0.059000000000000004,0.667,0.152,,NEGATIVE,NEUTRAL
splinters,0.061,0.6659999999999999,0.154,,NEGATIVE,NEUTRAL
gunshots,0.057,0.674,0.151,,NEGATIVE,NEUTRAL
fainted,0.055,0.6679999999999999,0.152,,NEGATIVE,NEUTRAL
thorns,0.063,0.6709999999999999,0.154,,NEGATIVE,NEUTRAL
enemies,0.063,0.6729999999999999,0.158,,NEGATIVE,NEUTRAL
choking,0.057,0.672,0.154,,NEGATIVE,NEUTRAL
vvery,0.06,0.667,0.158,,POSITIVE,NEUTRAL
actioon,0.061,0.6729999999999999,0.16,,POSITIVE,NEUTRAL
coins,0.059000000000000004,0.669,0.156,,POSITIVE,NEUTRAL
competion,0.063,0.674,0.151,,POSITIVE,NEUTRAL
someboby,0.064,0.675,0.151,,NEGATIVE,NEUTRAL
unscrewed,0.065,0.667,0.157,,NEGATIVE,NEUTRAL
helplessly,0.061,0.67,0.154,,NEGATIVE,NEUTRAL
formi,0.059000000000000004,0.667,0.156,,POSITIVE,NEUTRAL
impregnated,0.061,0.6679999999999999,0.158,,NEGATIVE,NEUTRAL
patronized,0.063,0.6659999999999999,0.156,,NEGATIVE,NEUTRAL
sided,0.06,0.669,0.153,,POSITIVE,NEUTRAL
delaying,0.061,0.672,0.151,,NEGATIVE,NEGATIVE
murderously,0.055999999999999994,0.6679999999999999,0.155,,NEGATIVE,NEUTRAL
suprise,0.059000000000000004,0.6709999999999999,0.152,,NEGATIVE,NEUTRAL
utc,0.06,0.6729999999999999,0.152,,POSITIVE,NEUTRAL
deaths,0.055999999999999994,0.6729999999999999,0.153,,NEGATIVE,NEGATIVE
glycerine,0.063,0.672,0.157,,NEGATIVE,NEUTRAL
ndola,0.059000000000000004,0.669,0.158,,POSITIVE,NEUTRAL
shots,0.062,0.675,0.153,,POSITIVE,NEUTRAL
staged,0.061,0.667,0.154,,POSITIVE,NEUTRAL
mishanga,0.059000000000000004,0.6729999999999999,0.155,,NEGATIVE,NEUTRAL
financially,0.063,0.6679999999999999,0.151,,POSITIVE,NEUTRAL
whereas,0.055999999999999994,0.67,0.151,,NEGATIVE,NEUTRAL
banks,0.057,0.6709999999999999,0.156,,POSITIVE,NEUTRAL
ties,0.06,0.672,0.155,,POSITIVE,NEUTRAL
differentt,0.064,0.6729999999999999,0.152,,NEGATIVE,NEUTRAL
zesco,0.055,0.67,0.156,,POSITIVE,NEUTRAL
allotted,0.061,0.667,0.154,,POSITIVE,NEUTRAL
rucher,0.061,0.672,0.156,,NEGATIVE,NEUTRAL
burglars,0.061,0.669,0.159,,NEGATIVE,NEUTRAL
defecated,0.064,0.6709999999999999,0.157,,NEGATIVE,NEUTRAL
objected,0.062,0.674,0.158,,NEGATIVE,NEUTRAL
permanently,0.06,0.674,0.159,,POSITIVE,NEUTRAL
monsters,0.055999999999999994,0.6659999999999999,0.153,,NEGATIVE,NEUTRAL
rhodesian,0.06,0.669,0.154,,NEGATIVE,NEUTRAL
nephews,0.06,0.669,0.156,,POSITIVE,NEUTRAL
effet,0.055999999999999994,0.67,0.15,,NEGATIVE,NEUTRAL
squandered,0.063,0.669,0.158,,NEGATIVE,NEUTRAL
hosted,0.057999999999999996,0.669,0.157,,POSITIVE,NEUTRAL
reflected,0.061,0.6729999999999999,0.152,,POSITIVE,NEUTRAL
torches,0.062,0.675,0.154,,POSITIVE,NEUTRAL
annd,0.057999999999999996,0.6729999999999999,0.152,,NEGATIVE,NEUTRAL
preson,0.06,0.667,0.152,,POSITIVE,NEUTRAL
disobeyed,0.057999999999999996,0.6679999999999999,0.155,,NEGATIVE,NEUTRAL
tampering,0.059000000000000004,0.6729999999999999,0.158,,NEGATIVE,NEUTRAL
applainces,0.057999999999999996,0.6729999999999999,0.159,,POSITIVE,NEUTRAL
returnrd,0.065,0.67,0.151,,NEGATIVE,NEUTRAL
stubbornly,0.061,0.672,0.152,,POSITIVE,NEUTRAL
ruffians,0.064,0.669,0.156,,NEGATIVE,NEUTRAL
snaps,0.057,0.667,0.156,,POSITIVE,NEUTRAL
april,0.064,0.665,0.154,,POSITIVE,NEUTRAL
buisness,0.064,0.6709999999999999,0.159,,NEGATIVE,NEUTRAL
copperbelt,0.055999999999999994,0.672,0.152,,POSITIVE,NEUTRAL
indies,0.055999999999999994,0.672,0.152,,POSITIVE,NEUTRAL
studyied,0.057,0.6679999999999999,0.15,,POSITIVE,NEUTRAL
throughout,0.064,0.6679999999999999,0.154,,POSITIVE,NEUTRAL
bahaviour,0.064,0.667,0.151,,POSITIVE,NEUTRAL
booked,0.057999999999999996,0.667,0.154,,POSITIVE,NEUTRAL
mater,0.061,0.674,0.156,,POSITIVE,NEUTRAL
processed,0.057,0.674,0.158,,NEGATIVE,NEUTRAL
comrades,0.062,0.672,0.151,,POSITIVE,NEUTRAL
demonstrations,0.063,0.669,0.16,,POSITIVE,NEUTRAL
oiut,0.063,0.674,0.153,,NEGATIVE,NEUTRAL
berkeley,0.057999999999999996,0.674,0.158,,POSITIVE,NEUTRAL
basically,0.057,0.6709999999999999,0.151,,NEGATIVE,NEUTRAL
currently,0.057,0.6659999999999999,0.154,,POSITIVE,NEUTRAL
perfomance,0.062,0.672,0.158,,POSITIVE,NEUTRAL
onevery,0.062,0.665,0.155,,POSITIVE,NEUTRAL
southside,0.057999999999999996,0.665,0.152,,POSITIVE,NEUTRAL
northside,0.055999999999999994,0.675,0.159,,POSITIVE,NEUTRAL
headed,0.059000000000000004,0.667,0.154,,POSITIVE,NEUTRAL
workshift,0.061,0.669,0.158,,POSITIVE,NEUTRAL
alcoholics,0.06,0.67,0.157,,NEGATIVE,NEUTRAL
rafting,0.062,0.667,0.156,,POSITIVE,NEUTRAL
nev,0.06,0.6709999999999999,0.151,,POSITIVE,NEUTRAL
tipped,0.057,0.667,0.159,,POSITIVE,NEUTRAL
sucked,0.064,0.67,0.158,,NEGATIVE,NEGATIVE
latest,0.06,0.672,0.153,,POSITIVE,NEUTRAL
sunsets,0.064,0.6709999999999999,0.153,,POSITIVE,NEUTRAL
probaly,0.057,0.665,0.156,,NEGATIVE,NEUTRAL
eachother,0.061,0.674,0.157,,POSITIVE,NEUTRAL
mattered,0.064,0.67,0.159,,POSITIVE,NEUTRAL
brings,0.059000000000000004,0.67,0.154,,POSITIVE,NEUTRAL
cheaters,0.061,0.6679999999999999,0.151,,NEGATIVE,NEUTRAL
baptized,0.061,0.6729999999999999,0.151,,POSITIVE,NEUTRAL
los,0.055999999999999994,0.6709999999999999,0.152,,POSITIVE,NEUTRAL
angeles,0.057999999999999996,0.6659999999999999,0.158,,POSITIVE,NEUTRAL
nothig,0.062,0.6679999999999999,0.159,,NEGATIVE,NEUTRAL
scolds,0.055,0.6729999999999999,0.158,,NEGATIVE,NEUTRAL
mmembers,0.063,0.669,0.151,,POSITIVE,NEUTRAL
kandala,0.055,0.667,0.155,,POSITIVE,NEUTRAL
couter,0.057999999999999996,0.67,0.15,,NEGATIVE,NEUTRAL
unknowingly,0.059000000000000004,0.6659999999999999,0.154,,POSITIVE,NEUTRAL
uttar,0.057,0.67,0.155,,POSITIVE,NEUTRAL
pradesh,0.061,0.67,0.156,,POSITIVE,NEUTRAL
procrastinated,0.057,0.675,0.16,,NEGATIVE,NEUTRAL
misbehaving,0.065,0.672,0.153,,NEGATIVE,NEUTRAL
withdrawing,0.055,0.67,0.154,,NEGATIVE,NEUTRAL
raided,0.062,0.672,0.153,,NEGATIVE,NEUTRAL
monthe,0.057,0.6709999999999999,0.151,,NEGATIVE,NEUTRAL
naver,0.062,0.67,0.159,,POSITIVE,NEUTRAL
whe,0.065,0.6709999999999999,0.157,,POSITIVE,NEUTRAL
girlfriends,0.055,0.665,0.155,,POSITIVE,NEUTRAL
phonecalls,0.062,0.6679999999999999,0.152,,NEGATIVE,NEUTRAL
kapenta,0.057,0.674,0.155,,POSITIVE,NEUTRAL
bewitched,0.061,0.6659999999999999,0.158,,NEGATIVE,NEUTRAL
banned,0.057999999999999996,0.674,0.154,,NEGATIVE,NEUTRAL
reluctantly,0.059000000000000004,0.674,0.157,,NEGATIVE,NEUTRAL
benches,0.063,0.674,0.159,,POSITIVE,NEUTRAL
wth,0.06,0.6659999999999999,0.153,,NEGATIVE,NEUTRAL
expreience,0.055999999999999994,0.6729999999999999,0.151,,POSITIVE,NEUTRAL
definately,0.057,0.667,0.157,,POSITIVE,NEUTRAL
scleral,0.059000000000000004,0.674,0.151,,NEGATIVE,NEUTRAL
blessful,0.059000000000000004,0.674,0.16,,POSITIVE,NEUTRAL
pg,0.064,0.6659999999999999,0.156,,POSITIVE,NEUTRAL
aborted,0.061,0.6729999999999999,0.156,,NEGATIVE,NEGATIVE
foetus,0.06,0.672,0.151,,NEGATIVE,NEUTRAL
favouritism,0.057999999999999996,0.675,0.157,,POSITIVE,NEUTRAL
marking,0.06,0.6679999999999999,0.159,,POSITIVE,NEUTRAL
fot,0.062,0.667,0.156,,POSITIVE,NEUTRAL
chikola,0.059000000000000004,0.6679999999999999,0.152,,POSITIVE,NEUTRAL
hooted,0.057999999999999996,0.669,0.156,,NEGATIVE,NEUTRAL
himsellf,0.057,0.67,0.156,,POSITIVE,NEUTRAL
overate,0.055999999999999994,0.6679999999999999,0.152,,NEGATIVE,NEUTRAL
conducting,0.055,0.67,0.16,,POSITIVE,NEUTRAL
responses,0.057999999999999996,0.667,0.15,,POSITIVE,NEUTRAL
swallowing,0.064,0.6729999999999999,0.157,,NEGATIVE,NEUTRAL
preparations,0.057999999999999996,0.67,0.154,,POSITIVE,NEUTRAL
allowances,0.061,0.6679999999999999,0.152,,NEGATIVE,NEUTRAL
imf,0.055999999999999994,0.6679999999999999,0.151,,NEGATIVE,NEUTRAL
transmitted,0.055999999999999994,0.6679999999999999,0.155,,NEGATIVE,NEUTRAL
preclinical,0.064,0.67,0.159,,NEGATIVE,NEUTRAL
zambezi,0.061,0.6709999999999999,0.155,,NEGATIVE,NEUTRAL
girllfriend,0.063,0.669,0.16,,POSITIVE,NEUTRAL
cambridge,0.055999999999999994,0.67,0.154,,POSITIVE,NEUTRAL
examinateur,0.061,0.6679999999999999,0.157,,POSITIVE,NEUTRAL
practicals,0.055999999999999994,0.675,0.156,,POSITIVE,NEUTRAL
anf,0.06,0.672,0.152,,NEGATIVE,NEUTRAL
sopposed,0.057999999999999996,0.6679999999999999,0.15,,NEGATIVE,NEUTRAL
zalu,0.055,0.67,0.152,,NEGATIVE,NEUTRAL
fees,0.057999999999999996,0.67,0.159,,NEGATIVE,NEUTRAL
graduatiion,0.065,0.672,0.15,,POSITIVE,NEUTRAL
unzasu,0.06,0.6659999999999999,0.154,,NEGATIVE,NEUTRAL
poltergist,0.061,0.665,0.154,,POSITIVE,NEUTRAL
maintained,0.059000000000000004,0.667,0.153,,POSITIVE,NEUTRAL
mentioning,0.062,0.667,0.154,,POSITIVE,NEUTRAL
cueing,0.06,0.674,0.151,,POSITIVE,NEUTRAL
universities,0.061,0.674,0.158,,POSITIVE,NEUTRAL
messing,0.063,0.6659999999999999,0.157,,NEGATIVE,NEUTRAL
mellon,0.057999999999999996,0.674,0.15,,POSITIVE,NEUTRAL
asian,0.063,0.665,0.157,,POSITIVE,NEUTRAL
olympic,0.064,0.6679999999999999,0.153,,POSITIVE,NEUTRAL
systems,0.063,0.67,0.155,,POSITIVE,NEUTRAL
bunking,0.059000000000000004,0.669,0.152,,POSITIVE,NEUTRAL
dangers,0.06,0.674,0.152,,NEGATIVE,NEUTRAL
complaining,0.057999999999999996,0.67,0.15,,NEGATIVE,NEGATIVE
ta,0.057,0.6709999999999999,0.158,,POSITIVE,NEUTRAL
panhandling,0.057,0.6679999999999999,0.151,,NEGATIVE,NEUTRAL
partying,0.06,0.6659999999999999,0.154,,POSITIVE,NEUTRAL
totalled,0.055999999999999994,0.6679999999999999,0.154,,POSITIVE,NEUTRAL
awhile,0.057999999999999996,0.6729999999999999,0.154,,POSITIVE,NEUTRAL
midterms,0.055999999999999994,0.67,0.157,,NEGATIVE,NEUTRAL
hi,0.061,0.675,0.155,,NEGATIVE,NEUTRAL
achieving,0.057999999999999996,0.674,0.155,,POSITIVE,NEUTRAL
housesitting,0.063,0.669,0.15,,NEGATIVE,NEUTRAL
turns,0.055999999999999994,0.674,0.159,,POSITIVE,NEUTRAL
existance,0.06,0.669,0.158,,POSITIVE,NEUTRAL
cowell,0.063,0.6729999999999999,0.152,,POSITIVE,NEUTRAL
tediously,0.063,0.6729999999999999,0.153,,NEGATIVE,NEGATIVE
fractures,0.057,0.6729999999999999,0.158,,NEGATIVE,NEUTRAL
crutches,0.061,0.669,0.151,,NEGATIVE,NEUTRAL
summers,0.059000000000000004,0.6729999999999999,0.157,,POSITIVE,NEUTRAL
roomies,0.055,0.669,0.152,,POSITIVE,NEUTRAL
medications,0.063,0.672,0.155,,POSITIVE,NEUTRAL
san,0.063,0.669,0.15,,POSITIVE,NEUTRAL
diego,0.057999999999999996,0.667,0.15,,POSITIVE,NEUTRAL
boarded,0.057999999999999996,0.672,0.156,,NEGATIVE,NEUTRAL
hardest,0.059000000000000004,0.6729999999999999,0.157,,POSITIVE,POSITIVE
gotten,0.063,0.6659999999999999,0.159,,POSITIVE,NEUTRAL
peeping,0.065,0.669,0.156,,NEGATIVE,NEUTRAL
tom,0.059000000000000004,0.67,0.159,,POSITIVE,NEUTRAL
fao,0.061,0.67,0.155,,NEGATIVE,NEUTRAL
alameda,0.065,0.6679999999999999,0.152,,POSITIVE,NEUTRAL
foster,0.063,0.6709999999999999,0.156,,POSITIVE,NEUTRAL
cs,0.062,0.6729999999999999,0.158,,POSITIVE,NEUTRAL
dumped,0.057,0.667,0.156,,NEGATIVE,NEGATIVE
proceded,0.06,0.6659999999999999,0.153,,POSITIVE,NEUTRAL
slashed,0.059000000000000004,0.67,0.151,,NEGATIVE,NEUTRAL
tires,0.055999999999999994,0.6729999999999999,0.157,,NEGATIVE,NEUTRAL
furthermore,0.06,0.67,0.154,,POSITIVE,NEUTRAL
bets,0.064,0.665,0.154,,NEGATIVE,NEUTRAL
dollars,0.064,0.6679999999999999,0.154,,POSITIVE,NEUTRAL
slurs,0.055999999999999994,0.665,0.16,,NEGATIVE,NEUTRAL
implying,0.063,0.674,0.159,,NEGATIVE,NEUTRAL
rabbits,0.06,0.665,0.152,,NEGATIVE,NEUTRAL
eachothers,0.057,0.675,0.155,,POSITIVE,NEUTRAL
dacing,0.057,0.667,0.15,,NEGATIVE,NEUTRAL
angers,0.055999999999999994,0.669,0.157,,NEGATIVE,NEUTRAL
sudying,0.055,0.667,0.158,,POSITIVE,NEUTRAL
yr,0.061,0.665,0.154,,POSITIVE,NEUTRAL
surfin,0.06,0.674,0.159,,POSITIVE,NEUTRAL
cal,0.057999999999999996,0.672,0.156,,POSITIVE,NEUTRAL
sr,0.063,0.672,0.151,,POSITIVE,NEUTRAL
hs,0.063,0.6679999999999999,0.157,,POSITIVE,NEUTRAL
counselors,0.06,0.6679999999999999,0.153,,POSITIVE,NEUTRAL
galso,0.055999999999999994,0.675,0.157,,POSITIVE,NEUTRAL
promoting,0.062,0.675,0.157,,POSITIVE,NEUTRAL
minorities,0.062,0.6729999999999999,0.158,,NEGATIVE,NEUTRAL
employing,0.055999999999999994,0.6659999999999999,0.159,,POSITIVE,NEUTRAL
whites,0.064,0.667,0.159,,POSITIVE,NEUTRAL
caved,0.055999999999999994,0.674,0.153,,NEGATIVE,NEUTRAL
thourgh,0.065,0.675,0.155,,NEGATIVE,NEUTRAL
bago,0.062,0.672,0.158,,POSITIVE,NEUTRAL
winnebago,0.055999999999999994,0.672,0.15,,POSITIVE,NEUTRAL
usc,0.063,0.667,0.159,,POSITIVE,NEUTRAL
foods,0.057999999999999996,0.6679999999999999,0.159,,POSITIVE,NEUTRAL
genetices,0.064,0.674,0.153,,POSITIVE,NEUTRAL
baked,0.065,0.667,0.157,,POSITIVE,NEUTRAL
ucb,0.055,0.674,0.157,,POSITIVE,NEUTRAL
jose,0.064,0.667,0.151,,POSITIVE,NEUTRAL
chico,0.057,0.6679999999999999,0.153,,NEGATIVE,NEUTRAL
tolman,0.064,0.67,0.159,,POSITIVE,NEUTRAL
peers,0.062,0.665,0.159,,POSITIVE,NEUTRAL
sororoty,0.062,0.6659999999999999,0.16,,NEGATIVE,NEUTRAL
favored,0.062,0.674,0.158,,POSITIVE,NEUTRAL
indirectly,0.064,0.6659999999999999,0.159,,POSITIVE,NEUTRAL
henry,0.06,0.674,0.16,,POSITIVE,NEUTRAL
lucas,0.055999999999999994,0.674,0.156,,POSITIVE,NEUTRAL
newsworthy,0.06,0.6659999999999999,0.153,,POSITIVE,NEUTRAL
trashed,0.064,0.674,0.152,,NEGATIVE,NEGATIVE
accentance,0.057,0.672,0.151,,NEGATIVE,NEUTRAL
devised,0.06,0.6709999999999999,0.156,,POSITIVE,NEUTRAL
attecked,0.062,0.672,0.155,,POSITIVE,NEUTRAL
campground,0.059000000000000004,0.674,0.157,,POSITIVE,NEUTRAL
terminally,0.061,0.6729999999999999,0.157,,POSITIVE,NEUTRAL
buay,0.062,0.67,0.158,,POSITIVE,NEUTRAL
bs,0.061,0.672,0.151,,POSITIVE,NEUTRAL
flunked,0.063,0.6729999999999999,0.157,,NEGATIVE,NEUTRAL
cia,0.055999999999999994,0.665,0.159,,NEGATIVE,NEUTRAL
nicaraguan,0.064,0.6659999999999999,0.154,,NEGATIVE,NEUTRAL
harbors,0.063,0.67,0.153,,NEGATIVE,NEUTRAL
birthdays,0.063,0.665,0.151,,POSITIVE,NEUTRAL
elected,0.059000000000000004,0.672,0.151,,POSITIVE,NEUTRAL
raflected,0.063,0.6679999999999999,0.158,,POSITIVE,NEUTRAL
dented,0.06,0.6729999999999999,0.155,,NEGATIVE,NEGATIVE
ethnicity,0.057999999999999996,0.6679999999999999,0.15,,POSITIVE,NEUTRAL
mangled,0.055,0.665,0.154,,NEGATIVE,NEUTRAL
interceded,0.063,0.667,0.159,,POSITIVE,NEUTRAL
clarified,0.059000000000000004,0.674,0.16,,POSITIVE,NEUTRAL
counting,0.065,0.6729999999999999,0.159,,POSITIVE,NEUTRAL
volunteered,0.055999999999999994,0.67,0.151,,POSITIVE,NEUTRAL
forgets,0.065,0.6729999999999999,0.158,,NEGATIVE,NEGATIVE
uc,0.062,0.67,0.154,,POSITIVE,NEUTRAL
realistically,0.063,0.672,0.153,,POSITIVE,POSITIVE
towns,0.063,0.6659999999999999,0.159,,POSITIVE,NEUTRAL
motels,0.063,0.674,0.156,,NEGATIVE,NEUTRAL
feedom,0.055999999999999994,0.669,0.156,,NEGATIVE,NEUTRAL
california,0.061,0.675,0.156,,POSITIVE,NEUTRAL
neighbors,0.064,0.672,0.156,,POSITIVE,NEUTRAL
roaches,0.059000000000000004,0.6659999999999999,0.155,,NEGATIVE,NEUTRAL
housemates,0.06,0.6679999999999999,0.156,,POSITIVE,NEUTRAL
overdosed,0.062,0.6679999999999999,0.156,,NEGATIVE,NEUTRAL
copulated,0.057999999999999996,0.6659999999999999,0.154,,POSITIVE,NEUTRAL
masterbated,0.062,0.675,0.156,,POSITIVE,NEUTRAL
se,0.063,0.669,0.158,,POSITIVE,NEUTRAL
quietness,0.063,0.6679999999999999,0.159,,POSITIVE,POSITIVE
pe,0.062,0.674,0.153,,POSITIVE,NEUTRAL
lately,0.063,0.665,0.154,,POSITIVE,NEUTRAL
folling,0.06,0.6659999999999999,0.158,,POSITIVE,NEUTRAL
rejoining,0.055999999999999994,0.667,0.153,,NEGATIVE,NEUTRAL
squeaks,0.057,0.6729999999999999,0.154,,NEGATIVE,NEUTRAL
dressing,0.055999999999999994,0.67,0.152,,POSITIVE,NEUTRAL
mimes,0.057999999999999996,0.667,0.154,,POSITIVE,NEUTRAL
hung,0.057,0.6709999999999999,0.158,,NEGATIVE,NEUTRAL
hemorhage,0.055999999999999994,0.6679999999999999,0.151,,NEGATIVE,NEUTRAL
claims,0.057999999999999996,0.6709999999999999,0.159,,NEGATIVE,NEUTRAL
necrophiliac,0.057,0.67,0.152,,NEGATIVE,NEUTRAL
zoophiliac,0.057999999999999996,0.6659999999999999,0.154,,POSITIVE,NEUTRAL
chamistry,0.062,0.6679999999999999,0.159,,NEGATIVE,NEUTRAL
defying,0.065,0.675,0.152,,POSITIVE,NEUTRAL
grants,0.063,0.674,0.151,,POSITIVE,NEUTRAL
pithched,0.059000000000000004,0.665,0.155,,NEGATIVE,NEUTRAL
sagged,0.055999999999999994,0.667,0.153,,NEGATIVE,NEUTRAL
amt,0.063,0.674,0.16,,POSITIVE,NEUTRAL
wierd,0.061,0.6679999999999999,0.158,,NEGATIVE,NEUTRAL
superviser,0.057999999999999996,0.6679999999999999,0.15,,POSITIVE,NEUTRAL
quicker,0.057,0.665,0.154,,POSITIVE,NEUTRAL
horrifically,0.064,0.669,0.158,,NEGATIVE,NEGATIVE
scaring,0.055999999999999994,0.675,0.15,,POSITIVE,NEUTRAL
injures,0.055,0.672,0.156,,NEGATIVE,NEUTRAL
consciously,0.057,0.667,0.154,,POSITIVE,NEGATIVE
jacko,0.059000000000000004,0.6679999999999999,0.16,,POSITIVE,NEUTRAL
obviusly,0.064,0.669,0.155,,POSITIVE,NEUTRAL
lanes,0.064,0.667,0.157,,POSITIVE,NEUTRAL
honda,0.059000000000000004,0.6659999999999999,0.155,,POSITIVE,NEUTRAL
russians,0.064,0.6679999999999999,0.151,,NEGATIVE,NEUTRAL
boycotted,0.06,0.672,0.155,,NEGATIVE,NEUTRAL
olympics,0.057,0.6679999999999999,0.16,,POSITIVE,NEUTRAL
crter,0.06,0.6679999999999999,0.152,,NEGATIVE,NEUTRAL
houses,0.062,0.669,0.153,,POSITIVE,NEUTRAL
hills,0.061,0.672,0.155,,POSITIVE,NEUTRAL
jr,0.055,0.67,0.155,,POSITIVE,NEUTRAL
coplain,0.061,0.67,0.154,,POSITIVE,NEUTRAL
pictured,0.059000000000000004,0.665,0.153,,POSITIVE,NEUTRAL
adults,0.057999999999999996,0.6709999999999999,0.152,,POSITIVE,NEUTRAL
sproul,0.057999999999999996,0.675,0.152,,POSITIVE,NEUTRAL
moonie,0.055999999999999994,0.67,0.159,,POSITIVE,NEUTRAL
econ,0.057999999999999996,0.6659999999999999,0.155,,POSITIVE,NEUTRAL
innertube,0.062,0.67,0.157,,POSITIVE,NEUTRAL
salesperson,0.062,0.6659999999999999,0.156,,POSITIVE,NEUTRAL
foxtail,0.06,0.6709999999999999,0.157,,POSITIVE,NEUTRAL
eyelid,0.057999999999999996,0.67,0.151,,NEGATIVE,NEUTRAL
marriots,0.064,0.6709999999999999,0.157,,POSITIVE,NEUTRAL
heights,0.062,0.674,0.152,,POSITIVE,NEUTRAL
typed,0.064,0.672,0.154,,NEGATIVE,NEUTRAL
scouting,0.057,0.67,0.15,,POSITIVE,NEUTRAL
anthony,0.055999999999999994,0.6659999999999999,0.157,,POSITIVE,NEUTRAL
lowered,0.064,0.6729999999999999,0.153,,NEGATIVE,NEUTRAL
unsupportive,0.064,0.6679999999999999,0.152,,NEGATIVE,NEGATIVE
exboyfriend,0.057999999999999996,0.6709999999999999,0.15,,POSITIVE,NEUTRAL
dorms,0.064,0.674,0.154,,POSITIVE,NEUTRAL
afthur,0.064,0.669,0.151,,POSITIVE,NEUTRAL
tho,0.064,0.672,0.152,,NEGATIVE,NEUTRAL
associating,0.063,0.6709999999999999,0.157,,NEGATIVE,NEUTRAL
filtered,0.059000000000000004,0.667,0.159,,POSITIVE,NEUTRAL
purified,0.059000000000000004,0.6729999999999999,0.153,,NEGATIVE,NEUTRAL
latimer,0.062,0.667,0.152,,NEGATIVE,NEUTRAL
bolts,0.062,0.6729999999999999,0.158,,POSITIVE,NEUTRAL
repainting,0.064,0.67,0.156,,NEGATIVE,NEUTRAL
flames,0.057,0.675,0.16,,NEGATIVE,NEUTRAL
dispate,0.059000000000000004,0.675,0.157,,NEGATIVE,NEUTRAL
ers,0.06,0.672,0.153,,NEGATIVE,NEUTRAL
stitches,0.057999999999999996,0.6729999999999999,0.157,,NEGATIVE,NEUTRAL
er,0.055999999999999994,0.67,0.154,,NEGATIVE,NEUTRAL
undamaged,0.064,0.667,0.153,,POSITIVE,NEUTRAL
winners,0.065,0.667,0.155,,POSITIVE,NEUTRAL
fans,0.059000000000000004,0.67,0.153,,POSITIVE,POSITIVE
environments,0.064,0.667,0.16,,POSITIVE,NEUTRAL
cleared,0.064,0.674,0.151,,POSITIVE,NEUTRAL
bears,0.063,0.672,0.155,,POSITIVE,NEUTRAL
typing,0.062,0.6729999999999999,0.155,,NEGATIVE,NEUTRAL
unappealing,0.061,0.6729999999999999,0.153,,NEGATIVE,NEGATIVE
experimentor,0.059000000000000004,0.665,0.152,,POSITIVE,NEUTRAL
homosexuals,0.057,0.6679999999999999,0.16,,NEGATIVE,NEUTRAL
plus,0.057999999999999996,0.67,0.158,,POSITIVE,NEUTRAL
gays,0.055999999999999994,0.6729999999999999,0.156,,NEGATIVE,NEUTRAL
intercollegiate,0.063,0.669,0.157,,POSITIVE,NEUTRAL
objects,0.057999999999999996,0.6709999999999999,0.153,,POSITIVE,NEUTRAL
dependiong,0.06,0.67,0.159,,POSITIVE,NEUTRAL
bombs,0.059000000000000004,0.6659999999999999,0.151,,NEGATIVE,NEUTRAL
reciprocated,0.064,0.6729999999999999,0.16,,NEGATIVE,NEUTRAL
sc,0.057,0.6679999999999999,0.155,,POSITIVE,NEUTRAL
convulsions,0.059000000000000004,0.6659999999999999,0.151,,NEGATIVE,NEUTRAL
favours,0.06,0.669,0.154,,POSITIVE,NEUTRAL
harrassing,0.057,0.665,0.15,,NEGATIVE,NEUTRAL
reaching,0.063,0.674,0.158,,POSITIVE,NEUTRAL
lonavala,0.061,0.6729999999999999,0.158,,NEGATIVE,NEUTRAL
passsed,0.062,0.6679999999999999,0.159,,NEGATIVE,NEUTRAL
poona,0.055,0.672,0.155,,POSITIVE,NEUTRAL
