Word,Valence,Arousal,Dominance,Category
solid,0.667,0.304,0.763,
solidarity,0.792,0.407,0.781,
solidification,0.48,0.5,0.827,
solidified,0.633,0.415,0.745,
solidify,0.583,0.318,0.754,
solidity,0.745,0.444,0.85,
solitaire,0.365,0.227,0.279,
brutalized,0.064,0.67,0.159,
solitary,0.224,0.202,0.268,
victims,0.056,0.671,0.153,
solitude,0.208,0.226,0.358,
solo,0.438,0.19,0.325,
solubility,0.506,0.36,0.442,
stomaches,0.062,0.668,0.155,
soluble,0.542,0.272,0.409,
solucky,0.573,0.529,0.615,
solution,0.79,0.339,0.664,
solve,0.656,0.53,0.688,
solvency,0.604,0.296,0.605,
solvent,0.635,0.316,0.573,
somad,0.429,0.49,0.463,
somatic,0.438,0.406,0.444,
somber,0.184,0.5,0.38,
some anticipation,0.423,0.482,0.472,
some disgust,0.094,0.657,0.321,
some surprise,0.827,0.849,0.5,
some trust,0.594,0.451,0.547,
somersault,0.214,0.769,0.519,
somethingigetalot,0.573,0.567,0.509,
somewhat negative,0.208,0.48,0.15,
somewhat positive,0.92,0.51,0.667,
somuchtodo,0.51,0.598,0.441,
son,0.792,0.365,0.528,
sonar,0.541,0.48,0.414,
sonata,0.643,0.406,0.425,
sonervous,0.344,0.655,0.373,
song,0.854,0.413,0.5,
songwriter,0.844,0.558,0.713,
sonic,0.594,0.5,0.481,
sonice,0.5,0.356,0.421,
sonnet,0.718,0.294,0.404,
sonorous,0.646,0.58,0.442,
soot,0.375,0.328,0.292,
soothe,0.817,0.194,0.412,
soothing,0.625,0.179,0.519,
sophisticated,0.865,0.481,0.845,
sophistication,0.792,0.472,0.704,
sophomore,0.653,0.415,0.427,
sopissed,0.276,0.577,0.433,
soppy,0.51,0.355,0.297,
soprano,0.552,0.55,0.685,
sorcerer,0.377,0.633,0.632,
sorcery,0.279,0.74,0.64,
sordid,0.219,0.555,0.447,
consumed,0.058,0.673,0.155,
sore,0.094,0.65,0.224,
soready,0.622,0.5,0.545,
sorely,0.284,0.727,0.37,
soreness,0.113,0.843,0.302,
sorghum,0.469,0.358,0.42,
sorority,0.635,0.637,0.627,
sorrow,0.052,0.235,0.164,
sorrowful,0.049,0.422,0.163,
states,0.064,0.669,0.156,
sorry,0.406,0.362,0.212,
sort,0.673,0.389,0.674,
sorter,0.594,0.412,0.823,
slipped,0.062,0.668,0.155,
sortie,0.49,0.45,0.311,
sorting,0.469,0.4,0.642,
sos,0.354,0.675,0.386,
soscared,0.229,0.652,0.319,
soscary,0.301,0.66,0.414,
soslow,0.347,0.312,0.284,
sostressed,0.435,0.481,0.578,
sosweet,0.755,0.354,0.417,
sothankful,0.729,0.526,0.418,
sou,0.48,0.39,0.412,
soul,0.77,0.22,0.51,
soulful,0.755,0.331,0.5,
soulless,0.125,0.591,0.4,
soulmate,0.89,0.5,0.628,
sound,0.765,0.623,0.398,
sounding,0.69,0.5,0.558,
soundness,0.78,0.377,0.893,
soundproof,0.49,0.39,0.409,
soundtrack,0.63,0.559,0.518,
soup,0.602,0.245,0.269,
sour,0.276,0.594,0.373,
source,0.74,0.318,0.684,
sourpuss,0.188,0.62,0.382,
vociferously,0.059,0.671,0.156,
south,0.562,0.265,0.429,
southbound,0.51,0.37,0.395,
southeast,0.51,0.283,0.413,
southern,0.552,0.269,0.37,
southpaw,0.542,0.389,0.404,
southwest,0.406,0.314,0.355,
souvenir,0.844,0.311,0.466,
sovereign,0.698,0.5,0.885,
sovereignty,0.719,0.529,0.886,
soviet,0.347,0.58,0.536,
sow,0.667,0.43,0.446,
soy,0.438,0.25,0.286,
soy sauce,0.573,0.382,0.318,
soybean,0.521,0.25,0.293,
spa,0.622,0.151,0.386,
space,0.8,0.317,0.573,
spacecraft,0.646,0.698,0.68,
spaceman,0.688,0.577,0.848,
spaceship,0.643,0.781,0.664,
spacing,0.621,0.425,0.507,
spacious,0.88,0.365,0.557,
spade,0.469,0.667,0.529,
spaghetti,0.729,0.353,0.288,
spam,0.188,0.354,0.304,
spammers,0.354,0.5,0.418,
span,0.521,0.33,0.528,
spandex,0.429,0.52,0.429,
spaniel,0.561,0.435,0.385,
spank,0.112,0.882,0.642,
soporification,0.056,0.674,0.158,
spanking,0.194,0.736,0.392,
spar,0.417,0.438,0.536,
spare,0.552,0.398,0.411,
spareribs,0.635,0.431,0.395,
sparingly,0.51,0.353,0.518,
spark,0.688,0.745,0.529,
sparkle,0.819,0.765,0.51,
sparkling,0.7,0.418,0.598,
sparkly,0.885,0.59,0.726,
sparring,0.292,0.87,0.704,
sparrow,0.583,0.46,0.327,
sparse,0.24,0.367,0.209,
nudism,0.058,0.667,0.157,
spasm,0.194,0.594,0.366,
spastic,0.24,0.541,0.491,
spat,0.427,0.413,0.309,
spatial,0.604,0.625,0.645,
spatter,0.292,0.63,0.315,
spatula,0.302,0.198,0.369,
spawn,0.542,0.586,0.709,
examining,0.063,0.674,0.156,
spaz,0.443,0.5,0.268,
speak,0.765,0.472,0.5,
speakeasy,0.68,0.536,0.442,
speaker,0.604,0.66,0.723,
speakerphone,0.531,0.569,0.56,
speaking,0.753,0.59,0.575,
spear,0.51,0.601,0.5,
injustly,0.059,0.675,0.154,
spec,0.583,0.426,0.691,
special,0.844,0.602,0.73,
specialist,0.76,0.562,0.877,
speciality,0.854,0.47,0.885,
specialize,0.776,0.54,0.861,
specially,0.847,0.398,0.714,
specialty,0.724,0.479,0.783,
specie,0.583,0.471,0.65,
species,0.561,0.33,0.645,
specific,0.656,0.388,0.691,
specification,0.552,0.479,0.602,
specify,0.656,0.405,0.6,
frong,0.058,0.674,0.153,
specimen,0.531,0.444,0.568,
speck,0.418,0.245,0.343,
speckled,0.449,0.263,0.254,
specs,0.54,0.398,0.618,
spectacle,0.812,0.745,0.762,
spectacles,0.816,0.775,0.648,
spectacular,0.947,0.74,0.887,
spectator,0.694,0.56,0.667,
specter,0.265,0.723,0.54,
spectral,0.43,0.667,0.5,
spectrometer,0.5,0.452,0.49,
spectrophotometer,0.5,0.484,0.5,
spectroscopy,0.47,0.541,0.57,
spectrum,0.312,0.7,0.527,
speculate,0.398,0.602,0.553,
speculation,0.325,0.683,0.394,
speculative,0.276,0.591,0.464,
speculum,0.417,0.469,0.433,
speech,0.656,0.47,0.688,
speechless,0.459,0.32,0.315,
tottering,0.064,0.667,0.155,
speed,0.719,0.849,0.658,
speedboat,0.635,0.858,0.612,
speedily,0.688,0.74,0.665,
speeding,0.438,0.908,0.645,
awfully,0.062,0.67,0.154,
speedometer,0.427,0.549,0.579,
speedway,0.667,0.519,0.416,
speedy,0.625,0.625,0.793,
spell,0.385,0.38,0.368,
spellbound,0.531,0.647,0.387,
spelling,0.594,0.357,0.398,
spencer,0.51,0.394,0.367,
spend,0.672,0.745,0.429,
spender,0.312,0.692,0.377,
spending,0.333,0.556,0.33,
spent,0.296,0.296,0.263,
sperm,0.396,0.706,0.453,
spew,0.26,0.651,0.573,
sphere,0.633,0.277,0.5,
spherical,0.55,0.308,0.5,
sphincter,0.347,0.633,0.375,
sphinx,0.604,0.324,0.49,
spic,0.302,0.455,0.451,
spice,0.594,0.439,0.384,
spicy,0.44,0.733,0.61,
spider,0.229,0.569,0.43,
spiders,0.26,0.696,0.368,
spiffy,0.615,0.582,0.47,
spigot,0.38,0.346,0.423,
spike,0.382,0.51,0.408,
spiked,0.281,0.613,0.407,
spiky,0.284,0.657,0.587,
spill,0.408,0.633,0.456,
spillin,0.375,0.5,0.362,
spin,0.551,0.422,0.345,
spinach,0.583,0.2,0.368,
spinal,0.312,0.491,0.296,
spindle,0.552,0.41,0.36,
spine,0.495,0.461,0.6,
spineless,0.344,0.387,0.321,
spinner,0.458,0.593,0.471,
spinning,0.594,0.61,0.481,
spinster,0.357,0.368,0.345,
spiny,0.167,0.639,0.528,
spiral,0.49,0.624,0.361,
spire,0.354,0.358,0.389,
spirit,0.786,0.37,0.621,
spirited,0.854,0.587,0.734,
austrian,0.057,0.67,0.154,
spirits,0.583,0.847,0.545,
skiers,0.061,0.673,0.15,
spiritual,0.938,0.327,0.564,
spirituality,0.865,0.281,0.667,
spit,0.149,0.545,0.436,
spite,0.08,0.6,0.317,
spiteful,0.073,0.71,0.33,
spitfire,0.233,0.623,0.566,
spittoon,0.276,0.426,0.28,
splash,0.521,0.412,0.281,
splat,0.51,0.433,0.385,
splatter,0.312,0.596,0.352,
lips,0.058,0.668,0.16,
spleen,0.448,0.255,0.396,
splendid,0.896,0.74,0.81,
splendor,0.927,0.612,0.85,
splice,0.386,0.46,0.377,
spline,0.49,0.398,0.407,
splint,0.179,0.4,0.343,
splinter,0.136,0.422,0.325,
split,0.344,0.618,0.41,
splitting,0.188,0.598,0.375,
splurge,0.365,0.481,0.542,
spoil,0.146,0.723,0.328,
spoiler,0.347,0.527,0.38,
spoiling,0.135,0.678,0.306,
spoils,0.388,0.76,0.481,
spoke,0.635,0.433,0.483,
spoken,0.551,0.363,0.545,
spokesman,0.72,0.48,0.611,
spokesperson,0.573,0.453,0.615,
sponge,0.551,0.192,0.219,
spongy,0.469,0.324,0.344,
sponsor,0.729,0.537,0.8,
sponsorship,0.854,0.608,0.696,
spontaneity,0.817,0.698,0.655,
spontaneous,0.78,0.578,0.655,
spoof,0.49,0.594,0.381,
spook,0.327,0.887,0.322,
spooky,0.104,0.858,0.38,
spool,0.397,0.389,0.312,
spoon,0.479,0.236,0.259,
spoonful,0.582,0.208,0.308,
sporadic,0.333,0.394,0.5,
spore,0.48,0.408,0.231,
sport,0.865,0.7,0.657,
sporting,0.917,0.656,0.675,
sports,0.833,0.683,0.587,
sports car,0.759,0.696,0.669,
sportsman,0.755,0.735,0.713,
sportsmanship,0.89,0.582,0.694,
sportswriter,0.76,0.551,0.566,
sporty,0.735,0.713,0.648,
spot,0.51,0.18,0.336,
spotless,0.792,0.327,0.726,
spotlight,0.688,0.353,0.519,
spotted,0.354,0.472,0.295,
spotter,0.542,0.491,0.644,
spotty,0.281,0.606,0.241,
spousal,0.656,0.582,0.632,
spouse,0.75,0.6,0.645,
spout,0.438,0.357,0.309,
sprain,0.063,0.58,0.384,
quieter,0.056,0.673,0.16,
sprawl,0.6,0.596,0.672,
spray,0.438,0.41,0.333,
spread,0.57,0.583,0.651,
spreader,0.51,0.48,0.5,
spree,0.564,0.663,0.474,
spring,0.837,0.37,0.481,
springtime,0.837,0.439,0.722,
sprinkle,0.635,0.404,0.38,
sprinkler,0.51,0.434,0.473,
sprinkling,0.677,0.51,0.466,
sprint,0.549,0.649,0.528,
sprite,0.561,0.438,0.625,
sprout,0.582,0.565,0.443,
spruce,0.604,0.288,0.38,
spud,0.403,0.423,0.349,
spunk,0.438,0.632,0.473,
spunky,0.646,0.879,0.755,
spur,0.378,0.545,0.34,
spurious,0.178,0.48,0.343,
spurred,0.562,0.684,0.472,
spurt,0.448,0.55,0.475,
spy,0.26,0.686,0.53,
squabble,0.173,0.85,0.5,
squad,0.552,0.711,0.806,
squadron,0.469,0.686,0.787,
squall,0.191,0.833,0.655,
squamous,0.344,0.446,0.418,
squander,0.24,0.755,0.529,
square,0.509,0.34,0.291,
squash,0.531,0.667,0.41,
squat,0.33,0.55,0.453,
squatter,0.39,0.361,0.565,
squaw,0.428,0.441,0.398,
squawk,0.265,0.48,0.245,
squeak,0.271,0.679,0.3,
squeaky,0.229,0.771,0.367,
squeal,0.25,0.731,0.375,
squealer,0.541,0.519,0.33,
squeamish,0.176,0.656,0.453,
squeeze,0.458,0.676,0.532,
squeezing,0.26,0.598,0.557,
squelch,0.271,0.51,0.462,
squid,0.497,0.398,0.357,
squint,0.385,0.461,0.452,
squire,0.479,0.459,0.71,
squirm,0.235,0.824,0.373,
squirrel,0.592,0.358,0.333,
squirt,0.406,0.46,0.255,
squish,0.26,0.788,0.481,
squishy,0.516,0.333,0.307,
stab,0.167,0.882,0.595,
stabbed,0.031,0.875,0.431,
stability,0.812,0.264,0.849,
aggressions,0.063,0.67,0.154,
stabilize,0.839,0.427,0.722,
stabilizer,0.688,0.353,0.767,
stable,0.725,0.204,0.735,
staccato,0.396,0.5,0.427,
stack,0.47,0.282,0.427,
stadium,0.635,0.679,0.611,
staff,0.745,0.274,0.627,
stag,0.594,0.25,0.389,
stage,0.592,0.306,0.473,
stagecoach,0.516,0.519,0.627,
stagehand,0.42,0.684,0.555,
stagger,0.531,0.62,0.458,
staggering,0.52,0.657,0.683,
stagnant,0.3,0.5,0.208,
stagnation,0.276,0.324,0.396,
staid,0.385,0.29,0.634,
stain,0.453,0.324,0.264,
stained,0.245,0.46,0.209,
stainless,0.594,0.329,0.618,
stair,0.375,0.354,0.345,
staircase,0.469,0.347,0.44,
stairs,0.51,0.439,0.342,
stairway,0.562,0.51,0.407,
stairwell,0.51,0.292,0.333,
stake,0.406,0.608,0.46,
stakeout,0.344,0.546,0.6,
stale,0.235,0.461,0.286,
stalemate,0.296,0.354,0.267,
stalk,0.436,0.272,0.395,
stalker,0.177,0.93,0.639,
stall,0.37,0.245,0.292,
stallion,0.628,0.596,0.779,
stalls,0.582,0.378,0.451,
stalwart,0.812,0.43,0.691,
stamina,0.664,0.694,0.877,
stamp,0.438,0.327,0.441,
awakened,0.055,0.671,0.158,
stampede,0.235,0.875,0.683,
stance,0.604,0.333,0.609,
stand,0.6,0.324,0.509,
standard,0.673,0.143,0.605,
standardize,0.684,0.353,0.729,
standardized,0.61,0.324,0.607,
standby,0.26,0.224,0.386,
standing,0.604,0.317,0.425,
standoff,0.333,0.84,0.558,
standpoint,0.585,0.388,0.652,
standstill,0.441,0.203,0.5,
standup,0.633,0.583,0.55,
stanza,0.612,0.343,0.297,
staph,0.375,0.48,0.412,
staple,0.542,0.306,0.438,
stapler,0.37,0.264,0.394,
star,0.833,0.418,0.56,
star fruit,0.701,0.433,0.427,
starboard,0.531,0.388,0.558,
starch,0.507,0.354,0.312,
stardom,0.844,0.786,0.689,
stardust,0.843,0.41,0.549,
stare,0.541,0.43,0.538,
starfish,0.68,0.32,0.421,
stargazing,0.802,0.461,0.709,
staring,0.542,0.306,0.423,
stark,0.33,0.63,0.577,
starlet,0.806,0.471,0.587,
starlight,0.908,0.368,0.611,
starling,0.5,0.49,0.514,
starry,0.438,0.643,0.434,
stars,0.796,0.521,0.484,
starship,0.74,0.719,0.704,
start,0.684,0.43,0.589,
starter,0.667,0.461,0.827,
startle,0.276,0.817,0.417,
startled,0.333,0.865,0.526,
startling,0.75,0.768,0.83,
starvation,0.24,0.592,0.284,
starve,0.073,0.729,0.402,
starved,0.097,0.689,0.219,
starving,0.163,0.67,0.336,
stash,0.344,0.63,0.361,
stat,0.479,0.46,0.395,
state,0.562,0.32,0.604,
stately,0.83,0.728,0.915,
statement,0.688,0.608,0.825,
stateroom,0.653,0.38,0.441,
stateside,0.643,0.48,0.708,
statesman,0.51,0.49,0.736,
static,0.297,0.25,0.366,
staticky,0.357,0.278,0.358,
statics,0.542,0.29,0.527,
station,0.688,0.367,0.519,
stationary,0.408,0.24,0.484,
stationery,0.57,0.12,0.455,
statistic,0.508,0.42,0.609,
statistical,0.714,0.353,0.627,
statistician,0.571,0.36,0.703,
stator,0.281,0.453,0.557,
statuary,0.561,0.281,0.5,
statue,0.542,0.153,0.57,
statuette,0.677,0.433,0.518,
stature,0.47,0.353,0.664,
status,0.658,0.377,0.588,
statute,0.592,0.33,0.673,
statutory,0.51,0.376,0.539,
staunch,0.48,0.363,0.833,
stave,0.417,0.333,0.424,
stay,0.604,0.275,0.516,
stayaway,0.369,0.284,0.526,
stayed,0.497,0.27,0.395,
stays,0.633,0.363,0.564,
stead,0.551,0.214,0.51,
steadfast,0.771,0.433,0.8,
steady,0.68,0.186,0.763,
steak,0.625,0.359,0.315,
steakhouse,0.802,0.379,0.547,
steal,0.021,0.856,0.528,
stealing,0.086,0.913,0.455,
stealth,0.52,0.27,0.452,
stealthily,0.763,0.294,0.458,
stealthy,0.38,0.363,0.534,
steam,0.469,0.413,0.421,
steamboat,0.708,0.5,0.633,
steamer,0.51,0.442,0.528,
steaming,0.592,0.553,0.402,
denounced,0.062,0.667,0.157,
steamroller,0.396,0.567,0.667,
delict,0.058,0.668,0.154,
steamship,0.469,0.49,0.569,
steamy,0.479,0.538,0.445,
steel,0.521,0.42,0.714,
steep,0.312,0.612,0.321,
steeple,0.625,0.519,0.5,
steer,0.469,0.49,0.527,
steering,0.58,0.431,0.66,
stellar,0.796,0.58,0.769,
stem,0.615,0.191,0.336,
stench,0.104,0.57,0.298,
stencil,0.5,0.327,0.421,
stenographer,0.51,0.408,0.589,
roused,0.055,0.665,0.159,
step,0.531,0.321,0.347,
stepdaughter,0.51,0.51,0.432,
stepfather,0.396,0.491,0.611,
stepmother,0.427,0.53,0.484,
steppe,0.427,0.321,0.379,
steps,0.511,0.349,0.373,
stepson,0.614,0.406,0.48,
stereo,0.617,0.519,0.5,
stereoscopic,0.363,0.417,0.574,
stereotype,0.151,0.422,0.612,
stereotyped,0.375,0.51,0.436,
sterile,0.302,0.471,0.291,
sterility,0.201,0.519,0.414,
sterilize,0.406,0.51,0.52,
sterling,0.529,0.481,0.615,
stern,0.552,0.394,0.415,
sternum,0.52,0.422,0.436,
steroid,0.36,0.706,0.681,
stethoscope,0.427,0.377,0.49,
stew,0.667,0.373,0.25,
steward,0.633,0.238,0.55,
stewardess,0.625,0.491,0.491,
stewardship,0.551,0.44,0.617,
stfu,0.292,0.5,0.39,
stick,0.396,0.364,0.382,
sticker,0.583,0.306,0.346,
sticking,0.486,0.425,0.356,
stickler,0.385,0.471,0.417,
stickup,0.453,0.537,0.434,
sticky,0.385,0.569,0.292,
stiff,0.158,0.459,0.569,
stiffen,0.36,0.582,0.719,
stiffness,0.323,0.5,0.657,
stifle,0.24,0.764,0.427,
stifled,0.229,0.731,0.193,
stifling,0.163,0.858,0.608,
stigma,0.327,0.5,0.47,
stile,0.75,0.359,0.691,
stiletto,0.396,0.43,0.427,
relations,0.062,0.668,0.16,
stillbirth,0.092,0.809,0.291,
stillborn,0.271,0.519,0.337,
stillness,0.729,0.125,0.339,
stillwaiting,0.344,0.393,0.42,
stilts,0.439,0.577,0.3,
stimulant,0.441,0.794,0.745,
stimulate,0.792,0.798,0.754,
stimulating,0.74,0.804,0.809,
stimulation,0.708,0.821,0.702,
stimulus,0.771,0.779,0.75,
sting,0.163,0.651,0.373,
stinger,0.279,0.625,0.508,
stinging,0.26,0.73,0.459,
stingy,0.094,0.548,0.283,
stink,0.042,0.481,0.18,
stinker,0.163,0.567,0.275,
stinking,0.041,0.657,0.264,
stinky,0.092,0.558,0.176,
stint,0.49,0.326,0.342,
stipend,0.604,0.546,0.614,
stipulate,0.57,0.546,0.623,
stipulation,0.469,0.622,0.654,
stir,0.448,0.773,0.453,
stirring,0.582,0.702,0.558,
stitch,0.306,0.538,0.357,
stitching,0.51,0.382,0.345,
stock,0.594,0.418,0.407,
stockade,0.375,0.402,0.5,
stockbroker,0.417,0.676,0.802,
stockholder,0.573,0.625,0.716,
stocking,0.594,0.324,0.688,
stockings,0.458,0.365,0.382,
stockpile,0.542,0.315,0.425,
stockroom,0.562,0.312,0.406,
stocks,0.573,0.598,0.586,
stoic,0.427,0.473,0.602,
stole,0.135,0.76,0.384,
stolen,0.156,0.646,0.308,
stomach,0.367,0.402,0.438,
stomachache,0.03,0.745,0.316,
stomp,0.365,0.565,0.438,
chatting,0.056,0.666,0.154,
stomped,0.229,0.684,0.406,
stone,0.216,0.183,0.561,
stoned,0.177,0.796,0.375,
stonewall,0.337,0.457,0.655,
stoneware,0.458,0.3,0.443,
stony,0.356,0.494,0.525,
stooge,0.438,0.406,0.163,
stool,0.448,0.269,0.302,
stools,0.459,0.382,0.327,
compromising,0.056,0.673,0.152,
stoop,0.49,0.43,0.284,
stoopid,0.28,0.431,0.382,
stop,0.28,0.51,0.49,
stopover,0.531,0.327,0.575,
smoked,0.061,0.667,0.151,
stoppage,0.224,0.491,0.445,
stopper,0.365,0.336,0.39,
stopping,0.388,0.382,0.473,
stopwatch,0.469,0.521,0.482,
storage,0.698,0.406,0.564,
store,0.646,0.538,0.407,
reassurances,0.061,0.669,0.158,
storefront,0.58,0.217,0.457,
storehouse,0.57,0.25,0.491,
storeroom,0.56,0.217,0.588,
storing,0.63,0.378,0.548,
storm,0.188,0.94,0.543,
storming,0.265,0.91,0.669,
stormy,0.146,0.87,0.562,
story,0.653,0.406,0.704,
storybook,0.854,0.306,0.383,
storyteller,0.73,0.357,0.462,
storytelling,0.643,0.375,0.472,
stound,0.49,0.473,0.446,
stout,0.656,0.657,0.817,
stove,0.466,0.391,0.405,
stow,0.615,0.365,0.523,
stowaway,0.224,0.481,0.357,
straddle,0.306,0.55,0.444,
straight,0.667,0.298,0.669,
charged,0.059,0.671,0.155,
straighten,0.677,0.5,0.685,
straightforward,0.78,0.15,0.38,
straightway,0.667,0.444,0.565,
strain,0.19,0.75,0.38,
strained,0.122,0.656,0.58,
strait,0.438,0.433,0.412,
straitjacket,0.224,0.719,0.579,
r,0.062,0.673,0.153,
straits,0.408,0.269,0.41,
strand,0.396,0.406,0.538,
stranded,0.292,0.459,0.219,
strange,0.314,0.663,0.395,
stranger,0.33,0.449,0.302,
strangle,0.094,0.927,0.527,
strangulation,0.04,0.886,0.542,
strap,0.38,0.417,0.382,
strapless,0.314,0.462,0.273,
strapping,0.552,0.413,0.454,
strata,0.5,0.457,0.411,
strategic,0.786,0.708,0.861,
strategist,0.571,0.594,0.81,
strategy,0.704,0.667,0.858,
hitting,0.058,0.667,0.151,
stratification,0.531,0.49,0.651,
stratosphere,0.604,0.583,0.636,
stratum,0.365,0.307,0.51,
stratus,0.448,0.52,0.509,
straw,0.48,0.29,0.163,
strawberry,0.833,0.27,0.336,
stray,0.133,0.76,0.281,
streak,0.44,0.608,0.511,
streaked,0.458,0.426,0.393,
stream,0.449,0.537,0.559,
streamer,0.615,0.53,0.429,
streaming,0.592,0.481,0.582,
thereafter,0.058,0.668,0.154,
streamline,0.656,0.573,0.618,
street,0.594,0.324,0.398,
streetcar,0.39,0.569,0.566,
streetlight,0.673,0.268,0.39,
strength,0.802,0.682,0.858,
strengthen,0.802,0.796,0.971,
strengthening,0.913,0.627,0.945,
strenuous,0.104,0.66,0.481,
strep,0.365,0.594,0.353,
childishly,0.063,0.673,0.151,
stress,0.173,0.843,0.317,
stressed,0.167,0.74,0.502,
yearrs,0.059,0.671,0.155,
stresses,0.115,0.817,0.396,
stressfree,0.833,0.08,0.528,
responding,0.058,0.672,0.157,
stressful,0.153,0.873,0.389,
stressin,0.146,0.81,0.367,
stressing,0.163,0.866,0.462,
stressrelief,0.627,0.417,0.475,
stretch,0.604,0.578,0.5,
stretcher,0.438,0.196,0.295,
stricken,0.163,0.72,0.368,
strict,0.5,0.646,0.878,
stride,0.49,0.67,0.434,
strife,0.344,0.898,0.63,
strike,0.271,0.811,0.571,
strikeout,0.316,0.52,0.371,
striker,0.5,0.589,0.696,
horseplay,0.062,0.673,0.156,
striking,0.357,0.827,0.657,
strikingly,0.69,0.684,0.811,
string,0.385,0.398,0.445,
harmed,0.06,0.67,0.152,
strings,0.457,0.292,0.355,
stringy,0.43,0.51,0.527,
strip,0.427,0.5,0.436,
stripe,0.629,0.302,0.361,
striped,0.344,0.373,0.385,
stripped,0.255,0.615,0.278,
stripper,0.625,0.848,0.453,
striptease,0.607,0.918,0.608,
strive,0.582,0.837,0.769,
strobe,0.49,0.633,0.537,
stroke,0.562,0.44,0.57,
stroll,0.745,0.415,0.444,
stroller,0.786,0.398,0.314,
strolling,0.755,0.515,0.34,
strong,0.912,0.745,0.895,
stronghold,0.708,0.636,0.954,
strongly,0.63,0.817,0.885,
structural,0.582,0.425,0.69,
structure,0.562,0.356,0.712,
strudel,0.627,0.417,0.397,
struggle,0.365,0.82,0.741,
strut,0.58,0.48,0.464,
stub,0.396,0.32,0.367,
stubbed,0.323,0.642,0.241,
stubble,0.333,0.442,0.264,
stubborn,0.157,0.702,0.575,
stubbornness,0.156,0.673,0.508,
stubby,0.417,0.37,0.393,
stucco,0.439,0.292,0.279,
stuck,0.153,0.644,0.285,
stuckup,0.281,0.48,0.363,
stud,0.564,0.531,0.509,
studded,0.396,0.412,0.425,
student,0.634,0.318,0.537,
studied,0.786,0.306,0.806,
tables,0.058,0.674,0.151,
studio,0.677,0.265,0.62,
study,0.653,0.361,0.768,
stuff,0.622,0.367,0.263,
stuffed animal,0.684,0.255,0.306,
stuffing,0.417,0.324,0.304,
stuffy,0.323,0.615,0.406,
stumble,0.153,0.716,0.259,
stump,0.449,0.51,0.34,
stumped,0.344,0.604,0.392,
stun,0.333,0.71,0.451,
stunned,0.306,0.663,0.356,
stunner,0.418,0.78,0.492,
stunning,0.888,0.673,0.858,
stunt,0.387,0.555,0.526,
stunted,0.194,0.472,0.275,
stuntman,0.49,0.482,0.5,
stupefaction,0.294,0.704,0.48,
stupefy,0.2,0.74,0.412,
stupendous,0.823,0.69,0.798,
stupid,0.133,0.51,0.2,
stupidity,0.06,0.418,0.151,
accelerating,0.063,0.669,0.15,
stupidpeople,0.073,0.675,0.196,
stupidrain,0.26,0.52,0.317,
stupor,0.323,0.59,0.33,
sturdy,0.58,0.642,0.824,
sturgeon,0.417,0.473,0.465,
stutter,0.25,0.469,0.258,
sty,0.296,0.5,0.225,
braked,0.064,0.666,0.153,
style,0.745,0.472,0.586,
styling,0.823,0.378,0.652,
stylish,0.885,0.49,0.689,
engines,0.06,0.674,0.151,
stylist,0.76,0.445,0.5,
suave,0.724,0.265,0.269,
sub,0.51,0.37,0.312,
subatomic,0.385,0.538,0.491,
subcommittee,0.396,0.467,0.6,
subconscious,0.531,0.375,0.415,
subcutaneous,0.396,0.444,0.376,
hostesses,0.064,0.674,0.153,
subdivide,0.538,0.433,0.348,
subdivision,0.592,0.455,0.43,
signs,0.059,0.673,0.158,
subduction,0.35,0.569,0.445,
subdue,0.275,0.64,0.784,
subdued,0.236,0.463,0.223,
subdural,0.381,0.491,0.425,
subito,0.372,0.627,0.577,
subject,0.602,0.344,0.558,
subjected,0.286,0.52,0.221,
subjection,0.354,0.408,0.539,
subjective,0.51,0.35,0.432,
subjugation,0.28,0.61,0.377,
sublet,0.469,0.551,0.545,
sublevel,0.365,0.298,0.333,
sublimation,0.51,0.39,0.538,
sublime,0.784,0.333,0.585,
defecate,0.062,0.669,0.151,
subliminal,0.41,0.528,0.464,
submarine,0.572,0.481,0.549,
submerge,0.517,0.643,0.456,
submerged,0.337,0.528,0.357,
submersible,0.406,0.459,0.54,
submission,0.531,0.58,0.633,
submissive,0.48,0.217,0.173,
submit,0.635,0.448,0.5,
witnessed,0.061,0.668,0.158,
submitting,0.667,0.61,0.611,
skills,0.06,0.671,0.152,
subordinate,0.276,0.392,0.121,
learnt,0.065,0.671,0.16,
subordination,0.27,0.527,0.343,
py,0.058,0.671,0.156,
subplot,0.469,0.413,0.446,
subpoena,0.281,0.634,0.555,
subscribe,0.66,0.344,0.591,
subscriber,0.562,0.398,0.57,
protestation,0.063,0.673,0.159,
subscription,0.583,0.333,0.651,
subsequence,0.438,0.51,0.413,
subsequent,0.449,0.385,0.4,
subsequently,0.38,0.337,0.336,
subservient,0.255,0.402,0.339,
subset,0.429,0.358,0.404,
subside,0.375,0.308,0.209,
subsidence,0.32,0.509,0.452,
subsidiary,0.541,0.295,0.5,
subsidize,0.604,0.615,0.589,
subsidy,0.573,0.462,0.517,
subsist,0.573,0.418,0.472,
subsistence,0.51,0.404,0.491,
subsoil,0.429,0.24,0.382,
subspace,0.47,0.453,0.475,
substance,0.615,0.422,0.528,
substandard,0.235,0.333,0.15,
substantial,0.59,0.49,0.69,
uninjured,0.06,0.669,0.15,
substantially,0.646,0.471,0.684,
substantiate,0.531,0.549,0.636,
