Word,Valence,Arousal,Dominance,Category
absentee,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
frustrate,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
waste,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
militia,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
lawsuit,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
displaced,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
detention,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
thrash,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
flaw,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
cumbersome,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
blindly,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
posthumous,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
misunderstanding,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
disconnect,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
hideous,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
austere,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
wrangling,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
obesity,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
unable,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
hindering,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
assassination,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
fainting,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
unpopular,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
idiocy,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
defendant,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
intolerant,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
doubt,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
corse,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
rubble,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
taunt,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
tremor,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
affront,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
unemployed,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
pitfall,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
owing,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
dispel,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
needalife,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
blue,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
spinster,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sigh,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
specter,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
deluge,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
pointless,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
seriousness,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
punch,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
noose,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
feeble,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
debt,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ravenous,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
embarrass,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
precarious,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
trickery,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
funk,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
dwarfed,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
spank,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
confine,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
stroke,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
obnoxious,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
hoax,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
wildfire,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
subjected,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
darkness,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
art,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
syncope,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
fault,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
entangled,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
savor,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
enmity,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
fatigued,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
bitch,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
unsatisfied,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
feudalism,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
precarious,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
darken,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
fury,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
tolerate,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
miss,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
struggle,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
inexcusable,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
descent,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ashes,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
disservice,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
subvert,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
jealousy,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
geriatric,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
oust,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
funk,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
withdraw,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
goodbye,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
intervention,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ashes,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
entangled,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
blackness,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
waffle,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ashamed,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
landslide,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sucks,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
inferior,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
exhaustion,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
worthless,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
cutting,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
coldness,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
refused,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ifonly,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
insulting,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
banshee,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
hobo,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
daemon,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
funeral,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
reproach,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
stretcher,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
condescension,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
cage,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
monsoon,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
brute,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
rue,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ineptitude,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
undying,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
speculation,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
inefficient,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
exhausted,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
whine,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
interrupted,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
irreparable,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
dull,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
reprisal,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
deteriorated,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
humiliation,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
shun,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
deterioration,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
reproach,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
heartless,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ulcer,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
wearily,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
heartache,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
shroud,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ugliness,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
heartfelt,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
recidivism,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
recession,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sickly,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sickness,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
winning,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
detainee,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
dumps,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
grumpy,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
deteriorate,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
humiliate,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sick,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sentence,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
divorce,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sickening,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
ultimate,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
impossible,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
detention,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
impotence,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
devil,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
weary,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
disaster,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
deviation,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
tyranny,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
gullible,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
drugged,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
adder,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sequestration,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
shot,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
shriek,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
guillotine,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
devastate,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
sepsis,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
weariness,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
shrink,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
repress,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
hearse,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
devastating,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
disastrous,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
tyrant,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
devastation,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
guilty,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
guilt,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
inappropriate,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
dysentery,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
unacceptable,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
unable,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
inadequate,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
despair,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
groan,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
despairing,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
desolation,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
rating,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
incarceration,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
grievance,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
unacknowledged,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
incase,0.052000000000000005,0.28800000000000003,0.16399999999999998,unhappy
